,ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
40273,19405,Montgomery County,PA,42091,H1
40274,19462,Montgomery County,PA,42091,H1
40275,19446,Montgomery County,PA,42091,H1
40276,19085,Montgomery County,PA,42091,H1
40277,19075,Montgomery County,PA,42091,H1
40278,19490,Montgomery County,PA,42091,H1
40279,19150,Montgomery County,PA,42091,H1
40280,19486,Montgomery County,PA,42091,H1
40281,18964,Montgomery County,PA,42091,H1
40282,19403,Montgomery County,PA,42091,H1
40283,19408,Montgomery County,PA,42091,H1
40284,18076,Montgomery County,PA,42091,H1
40285,19451,Montgomery County,PA,42091,H1
40286,19027,Montgomery County,PA,42091,H1
40287,19041,Montgomery County,PA,42091,H1
40288,19072,Montgomery County,PA,42091,H1
40289,19406,Montgomery County,PA,42091,H1
40290,19492,Montgomery County,PA,42091,H1
40291,18918,Montgomery County,PA,42091,H1
40292,19409,Montgomery County,PA,42091,H1
40293,19044,Montgomery County,PA,42091,H1
40294,19025,Montgomery County,PA,42091,H1
40295,19422,Montgomery County,PA,42091,H1
40296,19473,Montgomery County,PA,42091,H1
40297,19438,Montgomery County,PA,42091,H1
40298,19096,Montgomery County,PA,42091,H1
40299,19083,Montgomery County,PA,42091,H1
40300,19472,Montgomery County,PA,42091,H1
40301,18054,Montgomery County,PA,42091,H1
40302,19002,Montgomery County,PA,42091,H1
40303,18958,Montgomery County,PA,42091,H1
40304,19038,Montgomery County,PA,42091,H1
40305,19040,Montgomery County,PA,42091,H1
40306,19401,Montgomery County,PA,42091,H1
40307,19468,Montgomery County,PA,42091,H1
40308,19426,Montgomery County,PA,42091,H1
40309,19066,Montgomery County,PA,42091,H1
40310,19450,Montgomery County,PA,42091,H1
40311,19128,Montgomery County,PA,42091,H1
40312,19484,Montgomery County,PA,42091,H1
40313,19505,Montgomery County,PA,42091,H1
40314,18957,Montgomery County,PA,42091,H1
40315,18971,Montgomery County,PA,42091,H1
40316,17847,Montour County,PA,42093,H1
40317,17820,Montour County,PA,42093,H1
40318,17821,Montour County,PA,42093,H1
40319,17772,Montour County,PA,42093,H1
40320,17815,Montour County,PA,42093,H1
40321,17822,Montour County,PA,42093,H1
40322,17884,Montour County,PA,42093,H1
40323,17756,Montour County,PA,42093,H1
40324,17777,Montour County,PA,42093,H1
40325,17824,Montour County,PA,42093,H1
40326,18018,Northampton County,PA,42095,H1
40327,18002,Northampton County,PA,42095,H1
40328,18109,Northampton County,PA,42095,H1
40329,18044,Northampton County,PA,42095,H1
40330,18077,Northampton County,PA,42095,H1
40331,18086,Northampton County,PA,42095,H1
40332,18064,Northampton County,PA,42095,H1
40333,18072,Northampton County,PA,42095,H1
40334,18055,Northampton County,PA,42095,H1
40335,18088,Northampton County,PA,42095,H1
40336,18343,Northampton County,PA,42095,H1
40337,18085,Northampton County,PA,42095,H1
40338,18063,Northampton County,PA,42095,H1
40339,18020,Northampton County,PA,42095,H1
40340,18042,Northampton County,PA,42095,H1
40341,18015,Northampton County,PA,42095,H1
40342,18016,Northampton County,PA,42095,H1
40343,18351,Northampton County,PA,42095,H1
40344,18040,Northampton County,PA,42095,H1
40345,18013,Northampton County,PA,42095,H1
40346,18043,Northampton County,PA,42095,H1
40347,18067,Northampton County,PA,42095,H1
40348,18032,Northampton County,PA,42095,H1
40349,18083,Northampton County,PA,42095,H1
40350,18045,Northampton County,PA,42095,H1
40351,18017,Northampton County,PA,42095,H1
40352,18014,Northampton County,PA,42095,H1
40353,18091,Northampton County,PA,42095,H1
40354,18038,Northampton County,PA,42095,H1
40355,18035,Northampton County,PA,42095,H1
40356,17801,Northumberland County,PA,42097,H1
40357,17851,Northumberland County,PA,42097,H1
40358,17834,Northumberland County,PA,42097,H1
40359,17860,Northumberland County,PA,42097,H1
40360,17866,Northumberland County,PA,42097,H1
40361,17850,Northumberland County,PA,42097,H1
40362,17868,Northumberland County,PA,42097,H1
40363,17777,Northumberland County,PA,42097,H1
40364,17772,Northumberland County,PA,42097,H1
40365,17872,Northumberland County,PA,42097,H1
40366,17756,Northumberland County,PA,42097,H1
40367,17749,Northumberland County,PA,42097,H1
40368,17832,Northumberland County,PA,42097,H1
40369,17877,Northumberland County,PA,42097,H1
40370,17824,Northumberland County,PA,42097,H1
40371,17017,Northumberland County,PA,42097,H1
40372,17830,Northumberland County,PA,42097,H1
40373,17823,Northumberland County,PA,42097,H1
40374,17847,Northumberland County,PA,42097,H1
40375,17941,Northumberland County,PA,42097,H1
40376,17867,Northumberland County,PA,42097,H1
40377,17865,Northumberland County,PA,42097,H1
40378,17821,Northumberland County,PA,42097,H1
40379,17730,Northumberland County,PA,42097,H1
40380,17857,Northumberland County,PA,42097,H1
40381,17881,Northumberland County,PA,42097,H1
40382,17836,Northumberland County,PA,42097,H1
40383,17840,Northumberland County,PA,42097,H1
40384,17090,Perry County,PA,42099,H1
40385,17037,Perry County,PA,42099,H1
40386,17020,Perry County,PA,42099,H1
40387,17047,Perry County,PA,42099,H1
40388,17040,Perry County,PA,42099,H1
40389,17071,Perry County,PA,42099,H1
40390,17021,Perry County,PA,42099,H1
40391,17053,Perry County,PA,42099,H1
40392,17068,Perry County,PA,42099,H1
40393,17006,Perry County,PA,42099,H1
40394,17024,Perry County,PA,42099,H1
40395,17062,Perry County,PA,42099,H1
40396,17069,Perry County,PA,42099,H1
40397,17219,Perry County,PA,42099,H1
40398,17074,Perry County,PA,42099,H1
40399,17045,Perry County,PA,42099,H1
40400,17035,Perry County,PA,42099,H1
40401,19104,Philadelphia County,PA,42101,H6
40402,19128,Philadelphia County,PA,42101,H6
40403,19144,Philadelphia County,PA,42101,H6
40404,19146,Philadelphia County,PA,42101,H6
40405,19150,Philadelphia County,PA,42101,H6
40406,19136,Philadelphia County,PA,42101,H6
40407,19192,Philadelphia County,PA,42101,H6
40408,19106,Philadelphia County,PA,42101,H6
40409,19103,Philadelphia County,PA,42101,H6
40410,19126,Philadelphia County,PA,42101,H6
40411,19147,Philadelphia County,PA,42101,H6
40412,19149,Philadelphia County,PA,42101,H6
40413,19151,Philadelphia County,PA,42101,H6
40414,19132,Philadelphia County,PA,42101,H6
40415,19101,Philadelphia County,PA,42101,H6
40416,19172,Philadelphia County,PA,42101,H6
40417,19181,Philadelphia County,PA,42101,H6
40418,19102,Philadelphia County,PA,42101,H6
40419,19115,Philadelphia County,PA,42101,H6
40420,19125,Philadelphia County,PA,42101,H6
40421,19143,Philadelphia County,PA,42101,H6
40422,19139,Philadelphia County,PA,42101,H6
40423,19142,Philadelphia County,PA,42101,H6
40424,19111,Philadelphia County,PA,42101,H6
40425,19107,Philadelphia County,PA,42101,H6
40426,19119,Philadelphia County,PA,42101,H6
40427,19130,Philadelphia County,PA,42101,H6
40428,19145,Philadelphia County,PA,42101,H6
40429,19152,Philadelphia County,PA,42101,H6
40430,19131,Philadelphia County,PA,42101,H6
40431,19141,Philadelphia County,PA,42101,H6
40432,19112,Philadelphia County,PA,42101,H6
40433,19123,Philadelphia County,PA,42101,H6
40434,19127,Philadelphia County,PA,42101,H6
40435,19148,Philadelphia County,PA,42101,H6
40436,19154,Philadelphia County,PA,42101,H6
40437,19137,Philadelphia County,PA,42101,H6
40438,19138,Philadelphia County,PA,42101,H6
40439,19110,Philadelphia County,PA,42101,H6
40440,19176,Philadelphia County,PA,42101,H6
40441,19118,Philadelphia County,PA,42101,H6
40442,19120,Philadelphia County,PA,42101,H6
40443,19122,Philadelphia County,PA,42101,H6
40444,19129,Philadelphia County,PA,42101,H6
40445,19133,Philadelphia County,PA,42101,H6
40446,19020,Philadelphia County,PA,42101,H6
40447,19116,Philadelphia County,PA,42101,H6
40448,19105,Philadelphia County,PA,42101,H6
40449,19124,Philadelphia County,PA,42101,H6
40450,19134,Philadelphia County,PA,42101,H6
40451,19135,Philadelphia County,PA,42101,H6
40452,19140,Philadelphia County,PA,42101,H6
40453,19183,Philadelphia County,PA,42101,H6
40454,19190,Philadelphia County,PA,42101,H6
40455,19114,Philadelphia County,PA,42101,H6
40456,19109,Philadelphia County,PA,42101,H6
40457,19121,Philadelphia County,PA,42101,H6
40458,19153,Philadelphia County,PA,42101,H6
40459,19160,Philadelphia County,PA,42101,H6
40460,19108,Philadelphia County,PA,42101,H6
40461,19006,Philadelphia County,PA,42101,H6
40462,18328,Pike County,PA,42103,H1
40463,18435,Pike County,PA,42103,H1
40464,18425,Pike County,PA,42103,H1
40465,18325,Pike County,PA,42103,H1
40466,18457,Pike County,PA,42103,H1
40467,18436,Pike County,PA,42103,H1
40468,18451,Pike County,PA,42103,H1
40469,18405,Pike County,PA,42103,H1
40470,18336,Pike County,PA,42103,H1
40471,18426,Pike County,PA,42103,H1
40472,18326,Pike County,PA,42103,H1
40473,18445,Pike County,PA,42103,H1
40474,18324,Pike County,PA,42103,H1
40475,18371,Pike County,PA,42103,H1
40476,18428,Pike County,PA,42103,H1
40477,18464,Pike County,PA,42103,H1
40478,18340,Pike County,PA,42103,H1
40479,18337,Pike County,PA,42103,H1
40480,18458,Pike County,PA,42103,H1
40481,18302,Pike County,PA,42103,H1
40482,16923,Potter County,PA,42105,H1
40483,16941,Potter County,PA,42105,H1
40484,16743,Potter County,PA,42105,H1
40485,16748,Potter County,PA,42105,H1
40486,16922,Potter County,PA,42105,H1
40487,17729,Potter County,PA,42105,H1
40488,16948,Potter County,PA,42105,H1
40489,16720,Potter County,PA,42105,H1
40490,16927,Potter County,PA,42105,H1
40491,16937,Potter County,PA,42105,H1
40492,16943,Potter County,PA,42105,H1
40493,16950,Potter County,PA,42105,H1
40494,16921,Potter County,PA,42105,H1
40495,16746,Potter County,PA,42105,H1
40496,16915,Potter County,PA,42105,H1
40497,17941,Schuylkill County,PA,42107,H1
40498,17981,Schuylkill County,PA,42107,H1
40499,18245,Schuylkill County,PA,42107,H1
40500,17946,Schuylkill County,PA,42107,H1
40501,17933,Schuylkill County,PA,42107,H1
40502,17931,Schuylkill County,PA,42107,H1
40503,17935,Schuylkill County,PA,42107,H1
40504,17983,Schuylkill County,PA,42107,H1
40505,17980,Schuylkill County,PA,42107,H1
40506,17974,Schuylkill County,PA,42107,H1
40507,17943,Schuylkill County,PA,42107,H1
40508,17925,Schuylkill County,PA,42107,H1
40509,17948,Schuylkill County,PA,42107,H1
40510,17934,Schuylkill County,PA,42107,H1
40511,18237,Schuylkill County,PA,42107,H1
40512,17923,Schuylkill County,PA,42107,H1
40513,17901,Schuylkill County,PA,42107,H1
40514,17921,Schuylkill County,PA,42107,H1
40515,17929,Schuylkill County,PA,42107,H1
40516,17960,Schuylkill County,PA,42107,H1
40517,17930,Schuylkill County,PA,42107,H1
40518,17964,Schuylkill County,PA,42107,H1
40519,17945,Schuylkill County,PA,42107,H1
40520,17966,Schuylkill County,PA,42107,H1
40521,17936,Schuylkill County,PA,42107,H1
40522,17979,Schuylkill County,PA,42107,H1
40523,17961,Schuylkill County,PA,42107,H1
40524,18202,Schuylkill County,PA,42107,H1
40525,18220,Schuylkill County,PA,42107,H1
40526,18211,Schuylkill County,PA,42107,H1
40527,17953,Schuylkill County,PA,42107,H1
40528,17982,Schuylkill County,PA,42107,H1
40529,17951,Schuylkill County,PA,42107,H1
40530,18242,Schuylkill County,PA,42107,H1
40531,18231,Schuylkill County,PA,42107,H1
40532,17932,Schuylkill County,PA,42107,H1
40533,17965,Schuylkill County,PA,42107,H1
40534,17967,Schuylkill County,PA,42107,H1
40535,17976,Schuylkill County,PA,42107,H1
40536,17970,Schuylkill County,PA,42107,H1
40537,17949,Schuylkill County,PA,42107,H1
40538,17944,Schuylkill County,PA,42107,H1
40539,17972,Schuylkill County,PA,42107,H1
40540,17963,Schuylkill County,PA,42107,H1
40541,17954,Schuylkill County,PA,42107,H1
40542,18218,Schuylkill County,PA,42107,H1
40543,18214,Schuylkill County,PA,42107,H1
40544,17938,Schuylkill County,PA,42107,H1
40545,17957,Schuylkill County,PA,42107,H1
40546,18240,Schuylkill County,PA,42107,H1
40547,17978,Schuylkill County,PA,42107,H1
40548,18241,Schuylkill County,PA,42107,H1
40549,17922,Schuylkill County,PA,42107,H1
40550,17959,Schuylkill County,PA,42107,H1
40551,18252,Schuylkill County,PA,42107,H1
40552,17985,Schuylkill County,PA,42107,H1
40553,17952,Schuylkill County,PA,42107,H1
40554,17968,Schuylkill County,PA,42107,H1
40555,19549,Schuylkill County,PA,42107,H1
40556,18248,Schuylkill County,PA,42107,H1
40557,17870,Snyder County,PA,42109,H1
40558,17861,Snyder County,PA,42109,H1
40559,17812,Snyder County,PA,42109,H1
40560,17882,Snyder County,PA,42109,H1
40561,17876,Snyder County,PA,42109,H1
40562,17813,Snyder County,PA,42109,H1
40563,17045,Snyder County,PA,42109,H1
40564,17831,Snyder County,PA,42109,H1
40565,17841,Snyder County,PA,42109,H1
40566,17842,Snyder County,PA,42109,H1
40567,17827,Snyder County,PA,42109,H1
40568,17063,Snyder County,PA,42109,H1
40569,17833,Snyder County,PA,42109,H1
40570,17086,Snyder County,PA,42109,H1
40571,17864,Snyder County,PA,42109,H1
40572,17889,Snyder County,PA,42109,H1
40573,17844,Snyder County,PA,42109,H1
40574,17853,Snyder County,PA,42109,H1
40575,17843,Snyder County,PA,42109,H1
40576,17862,Snyder County,PA,42109,H1
40577,15411,Somerset County,PA,42111,H1
40578,15552,Somerset County,PA,42111,H1
40579,15542,Somerset County,PA,42111,H1
40580,15565,Somerset County,PA,42111,H1
40581,15548,Somerset County,PA,42111,H1
40582,15937,Somerset County,PA,42111,H1
40583,15532,Somerset County,PA,42111,H1
40584,15501,Somerset County,PA,42111,H1
40585,15541,Somerset County,PA,42111,H1
40586,15963,Somerset County,PA,42111,H1
40587,15534,Somerset County,PA,42111,H1
40588,15424,Somerset County,PA,42111,H1
40589,15551,Somerset County,PA,42111,H1
40590,15935,Somerset County,PA,42111,H1
40591,15936,Somerset County,PA,42111,H1
40592,15928,Somerset County,PA,42111,H1
40593,15953,Somerset County,PA,42111,H1
40594,15520,Somerset County,PA,42111,H1
40595,15561,Somerset County,PA,42111,H1
40596,15544,Somerset County,PA,42111,H1
40597,15557,Somerset County,PA,42111,H1
40598,15926,Somerset County,PA,42111,H1
40599,15559,Somerset County,PA,42111,H1
40600,15549,Somerset County,PA,42111,H1
40601,15553,Somerset County,PA,42111,H1
40602,15540,Somerset County,PA,42111,H1
40603,15545,Somerset County,PA,42111,H1
40604,15538,Somerset County,PA,42111,H1
40605,15531,Somerset County,PA,42111,H1
40606,15558,Somerset County,PA,42111,H1
40607,15622,Somerset County,PA,42111,H1
40608,15547,Somerset County,PA,42111,H1
40609,15924,Somerset County,PA,42111,H1
40610,15564,Somerset County,PA,42111,H1
40611,15555,Somerset County,PA,42111,H1
40612,15530,Somerset County,PA,42111,H1
40613,15905,Somerset County,PA,42111,H1
40614,15546,Somerset County,PA,42111,H1
40615,15562,Somerset County,PA,42111,H1
40616,15510,Somerset County,PA,42111,H1
40617,15563,Somerset County,PA,42111,H1
40618,15560,Somerset County,PA,42111,H1
40619,15550,Somerset County,PA,42111,H1
40620,15502,Somerset County,PA,42111,H1
40621,15485,Somerset County,PA,42111,H1
40622,17758,Sullivan County,PA,42113,H1
40623,18616,Sullivan County,PA,42113,H1
40624,18619,Sullivan County,PA,42113,H1
40625,18833,Sullivan County,PA,42113,H1
40626,17814,Sullivan County,PA,42113,H1
40627,18626,Sullivan County,PA,42113,H1
40628,18629,Sullivan County,PA,42113,H1
40629,18614,Sullivan County,PA,42113,H1
40630,17768,Sullivan County,PA,42113,H1
40631,18628,Sullivan County,PA,42113,H1
40632,18632,Sullivan County,PA,42113,H1
40633,17731,Sullivan County,PA,42113,H1
40634,17701,Sullivan County,PA,42113,H1
40635,18421,Susquehanna County,PA,42115,H1
40636,18824,Susquehanna County,PA,42115,H1
40637,18825,Susquehanna County,PA,42115,H1
40638,18812,Susquehanna County,PA,42115,H1
40639,18813,Susquehanna County,PA,42115,H1
40640,18816,Susquehanna County,PA,42115,H1
40641,18818,Susquehanna County,PA,42115,H1
40642,18823,Susquehanna County,PA,42115,H1
40643,18470,Susquehanna County,PA,42115,H1
40644,18830,Susquehanna County,PA,42115,H1
40645,18822,Susquehanna County,PA,42115,H1
40646,18630,Susquehanna County,PA,42115,H1
40647,18623,Susquehanna County,PA,42115,H1
40648,18407,Susquehanna County,PA,42115,H1
40649,18430,Susquehanna County,PA,42115,H1
40650,18827,Susquehanna County,PA,42115,H1
40651,18446,Susquehanna County,PA,42115,H1
40652,18465,Susquehanna County,PA,42115,H1
40653,18828,Susquehanna County,PA,42115,H1
40654,18834,Susquehanna County,PA,42115,H1
40655,18847,Susquehanna County,PA,42115,H1
40656,18843,Susquehanna County,PA,42115,H1
40657,18801,Susquehanna County,PA,42115,H1
40658,18821,Susquehanna County,PA,42115,H1
40659,18826,Susquehanna County,PA,42115,H1
40660,18842,Susquehanna County,PA,42115,H1
40661,18820,Susquehanna County,PA,42115,H1
40662,18844,Susquehanna County,PA,42115,H1
40663,18441,Susquehanna County,PA,42115,H1
40664,18413,Susquehanna County,PA,42115,H1
40665,18853,Susquehanna County,PA,42115,H1
40666,16917,Tioga County,PA,42117,H1
40667,16930,Tioga County,PA,42117,H1
40668,16940,Tioga County,PA,42117,H1
40669,16942,Tioga County,PA,42117,H1
40670,16935,Tioga County,PA,42117,H1
40671,17765,Tioga County,PA,42117,H1
40672,16946,Tioga County,PA,42117,H1
40673,16939,Tioga County,PA,42117,H1
40674,16920,Tioga County,PA,42117,H1
40675,16912,Tioga County,PA,42117,H1
40676,16947,Tioga County,PA,42117,H1
40677,16936,Tioga County,PA,42117,H1
40678,17727,Tioga County,PA,42117,H1
40679,16943,Tioga County,PA,42117,H1
40680,16929,Tioga County,PA,42117,H1
40681,16921,Tioga County,PA,42117,H1
40682,16938,Tioga County,PA,42117,H1
40683,16922,Tioga County,PA,42117,H1
40684,16901,Tioga County,PA,42117,H1
40685,16928,Tioga County,PA,42117,H1
40686,16927,Tioga County,PA,42117,H1
40687,16950,Tioga County,PA,42117,H1
40688,16933,Tioga County,PA,42117,H1
40689,17724,Tioga County,PA,42117,H1
40690,16914,Tioga County,PA,42117,H1
40691,16932,Tioga County,PA,42117,H1
40692,16911,Tioga County,PA,42117,H1
40693,17856,Union County,PA,42119,H1
40694,17889,Union County,PA,42119,H1
40695,17837,Union County,PA,42119,H1
40696,17855,Union County,PA,42119,H1
40697,17835,Union County,PA,42119,H1
40698,17887,Union County,PA,42119,H1
40699,17844,Union County,PA,42119,H1
40700,17845,Union County,PA,42119,H1
40701,17841,Union County,PA,42119,H1
40702,17829,Union County,PA,42119,H1
40703,17810,Union County,PA,42119,H1
40704,17885,Union County,PA,42119,H1
40705,17886,Union County,PA,42119,H1
40706,17870,Union County,PA,42119,H1
40707,17880,Union County,PA,42119,H1
40708,16364,Venango County,PA,42121,H1
40709,16344,Venango County,PA,42121,H1
40710,16301,Venango County,PA,42121,H1
40711,16373,Venango County,PA,42121,H1
40712,16127,Venango County,PA,42121,H1
40713,16342,Venango County,PA,42121,H1
40714,16232,Venango County,PA,42121,H1
40715,16317,Venango County,PA,42121,H1
40716,16319,Venango County,PA,42121,H1
40717,16341,Venango County,PA,42121,H1
40718,16372,Venango County,PA,42121,H1
40719,16038,Venango County,PA,42121,H1
40720,16354,Venango County,PA,42121,H1
40721,16353,Venango County,PA,42121,H1
40722,16374,Venango County,PA,42121,H1
40723,16362,Venango County,PA,42121,H1
40724,16346,Venango County,PA,42121,H1
40725,16153,Venango County,PA,42121,H1
40726,16343,Venango County,PA,42121,H1
40727,16323,Venango County,PA,42121,H1
40728,16314,Venango County,PA,42121,H1
40729,16327,Venango County,PA,42121,H1
40730,16311,Venango County,PA,42121,H1
40731,16420,Warren County,PA,42123,H1
40732,16371,Warren County,PA,42123,H1
40733,16350,Warren County,PA,42123,H1
40734,16345,Warren County,PA,42123,H1
40735,16329,Warren County,PA,42123,H1
40736,16368,Warren County,PA,42123,H1
40737,16369,Warren County,PA,42123,H1
40738,16405,Warren County,PA,42123,H1
40739,16416,Warren County,PA,42123,H1
40740,16352,Warren County,PA,42123,H1
40741,16354,Warren County,PA,42123,H1
40742,16402,Warren County,PA,42123,H1
40743,16347,Warren County,PA,42123,H1
40744,16436,Warren County,PA,42123,H1
40745,16312,Warren County,PA,42123,H1
40746,16313,Warren County,PA,42123,H1
40747,16351,Warren County,PA,42123,H1
40748,16365,Warren County,PA,42123,H1
40749,16407,Warren County,PA,42123,H1
40750,16366,Warren County,PA,42123,H1
40751,16367,Warren County,PA,42123,H1
40752,16340,Warren County,PA,42123,H1
40753,16434,Warren County,PA,42123,H1
40754,15063,Washington County,PA,42125,H1
40755,15033,Washington County,PA,42125,H1
40756,15329,Washington County,PA,42125,H1
40757,15342,Washington County,PA,42125,H1
40758,15377,Washington County,PA,42125,H1
40759,15313,Washington County,PA,42125,H1
40760,15340,Washington County,PA,42125,H1
40761,15054,Washington County,PA,42125,H1
40762,15378,Washington County,PA,42125,H1
40763,15241,Washington County,PA,42125,H1
40764,15078,Washington County,PA,42125,H1
40765,15483,Washington County,PA,42125,H1
40766,15432,Washington County,PA,42125,H1
40767,15366,Washington County,PA,42125,H1
40768,15301,Washington County,PA,42125,H1
40769,15330,Washington County,PA,42125,H1
40770,15423,Washington County,PA,42125,H1
40771,15417,Washington County,PA,42125,H1
40772,15321,Washington County,PA,42125,H1
40773,15053,Washington County,PA,42125,H1
40774,15102,Washington County,PA,42125,H1
40775,15126,Washington County,PA,42125,H1
40776,15370,Washington County,PA,42125,H1
40777,15348,Washington County,PA,42125,H1
40778,15129,Washington County,PA,42125,H1
40779,15347,Washington County,PA,42125,H1
40780,15365,Washington County,PA,42125,H1
40781,15357,Washington County,PA,42125,H1
40782,15322,Washington County,PA,42125,H1
40783,15427,Washington County,PA,42125,H1
40784,15379,Washington County,PA,42125,H1
40785,15336,Washington County,PA,42125,H1
40786,15358,Washington County,PA,42125,H1
40787,15412,Washington County,PA,42125,H1
40788,15021,Washington County,PA,42125,H1
40789,15323,Washington County,PA,42125,H1
40790,15332,Washington County,PA,42125,H1
40791,15376,Washington County,PA,42125,H1
40792,15333,Washington County,PA,42125,H1
40793,15363,Washington County,PA,42125,H1
40794,15324,Washington County,PA,42125,H1
40795,15055,Washington County,PA,42125,H1
40796,15311,Washington County,PA,42125,H1
40797,15345,Washington County,PA,42125,H1
40798,15367,Washington County,PA,42125,H1
40799,15017,Washington County,PA,42125,H1
40800,15361,Washington County,PA,42125,H1
40801,15012,Washington County,PA,42125,H1
40802,15314,Washington County,PA,42125,H1
40803,15434,Washington County,PA,42125,H1
40804,15019,Washington County,PA,42125,H1
40805,15022,Washington County,PA,42125,H1
40806,15057,Washington County,PA,42125,H1
40807,15317,Washington County,PA,42125,H1
40808,15419,Washington County,PA,42125,H1
40809,15429,Washington County,PA,42125,H1
40810,15026,Washington County,PA,42125,H1
40811,15004,Washington County,PA,42125,H1
40812,15331,Washington County,PA,42125,H1
40813,15339,Washington County,PA,42125,H1
40814,16102,Washington County,PA,42125,H1
40815,15067,Washington County,PA,42125,H1
40816,15312,Washington County,PA,42125,H1
40817,15060,Washington County,PA,42125,H1
40818,15360,Washington County,PA,42125,H1
40819,15368,Washington County,PA,42125,H1
40820,15477,Washington County,PA,42125,H1
40821,15350,Washington County,PA,42125,H1
40822,18428,Wayne County,PA,42127,H1
40823,18445,Wayne County,PA,42127,H1
40824,18460,Wayne County,PA,42127,H1
40825,18455,Wayne County,PA,42127,H1
40826,18466,Wayne County,PA,42127,H1
40827,18437,Wayne County,PA,42127,H1
40828,18472,Wayne County,PA,42127,H1
40829,18463,Wayne County,PA,42127,H1
40830,18405,Wayne County,PA,42127,H1
40831,18431,Wayne County,PA,42127,H1
40832,18444,Wayne County,PA,42127,H1
40833,18453,Wayne County,PA,42127,H1
40834,18426,Wayne County,PA,42127,H1
40835,18461,Wayne County,PA,42127,H1
40836,18421,Wayne County,PA,42127,H1
40837,18438,Wayne County,PA,42127,H1
40838,18465,Wayne County,PA,42127,H1
40839,18473,Wayne County,PA,42127,H1
40840,18454,Wayne County,PA,42127,H1
40841,18424,Wayne County,PA,42127,H1
40842,18427,Wayne County,PA,42127,H1
40843,18443,Wayne County,PA,42127,H1
40844,18456,Wayne County,PA,42127,H1
40845,18430,Wayne County,PA,42127,H1
40846,18847,Wayne County,PA,42127,H1
40847,18449,Wayne County,PA,42127,H1
40848,18439,Wayne County,PA,42127,H1
40849,18417,Wayne County,PA,42127,H1
40850,18415,Wayne County,PA,42127,H1
40851,18462,Wayne County,PA,42127,H1
40852,18436,Wayne County,PA,42127,H1
40853,18469,Wayne County,PA,42127,H1
40854,18459,Wayne County,PA,42127,H1
40855,18434,Wayne County,PA,42127,H1
40856,15666,Westmoreland County,PA,42129,H1
40857,15697,Westmoreland County,PA,42129,H1
40858,15610,Westmoreland County,PA,42129,H1
40859,15688,Westmoreland County,PA,42129,H1
40860,15622,Westmoreland County,PA,42129,H1
40861,15615,Westmoreland County,PA,42129,H1
40862,15137,Westmoreland County,PA,42129,H1
40863,15624,Westmoreland County,PA,42129,H1
40864,15664,Westmoreland County,PA,42129,H1
40865,15012,Westmoreland County,PA,42129,H1
40866,15062,Westmoreland County,PA,42129,H1
40867,15681,Westmoreland County,PA,42129,H1
40868,15687,Westmoreland County,PA,42129,H1
40869,15613,Westmoreland County,PA,42129,H1
40870,15656,Westmoreland County,PA,42129,H1
40871,15611,Westmoreland County,PA,42129,H1
40872,15779,Westmoreland County,PA,42129,H1
40873,15629,Westmoreland County,PA,42129,H1
40874,15085,Westmoreland County,PA,42129,H1
40875,15683,Westmoreland County,PA,42129,H1
40876,15677,Westmoreland County,PA,42129,H1
40877,15632,Westmoreland County,PA,42129,H1
40878,15655,Westmoreland County,PA,42129,H1
40879,15628,Westmoreland County,PA,42129,H1
40880,15618,Westmoreland County,PA,42129,H1
40881,15640,Westmoreland County,PA,42129,H1
40882,15634,Westmoreland County,PA,42129,H1
40883,15531,Westmoreland County,PA,42129,H1
40884,15671,Westmoreland County,PA,42129,H1
40885,15616,Westmoreland County,PA,42129,H1
40886,15087,Westmoreland County,PA,42129,H1
40887,15633,Westmoreland County,PA,42129,H1
40888,15069,Westmoreland County,PA,42129,H1
40889,15717,Westmoreland County,PA,42129,H1
40890,15627,Westmoreland County,PA,42129,H1
40891,15636,Westmoreland County,PA,42129,H1
40892,15944,Westmoreland County,PA,42129,H1
40893,15923,Westmoreland County,PA,42129,H1
40894,15678,Westmoreland County,PA,42129,H1
40895,15698,Westmoreland County,PA,42129,H1
40896,15646,Westmoreland County,PA,42129,H1
40897,15691,Westmoreland County,PA,42129,H1
40898,15695,Westmoreland County,PA,42129,H1
40899,15674,Westmoreland County,PA,42129,H1
40900,15689,Westmoreland County,PA,42129,H1
40901,15239,Westmoreland County,PA,42129,H1
40902,15606,Westmoreland County,PA,42129,H1
40903,15131,Westmoreland County,PA,42129,H1
40904,15089,Westmoreland County,PA,42129,H1
40905,15083,Westmoreland County,PA,42129,H1
40906,15690,Westmoreland County,PA,42129,H1
40907,15668,Westmoreland County,PA,42129,H1
40908,15661,Westmoreland County,PA,42129,H1
40909,15626,Westmoreland County,PA,42129,H1
40910,15501,Westmoreland County,PA,42129,H1
40911,15635,Westmoreland County,PA,42129,H1
40912,15641,Westmoreland County,PA,42129,H1
40913,15660,Westmoreland County,PA,42129,H1
40914,15638,Westmoreland County,PA,42129,H1
40915,15072,Westmoreland County,PA,42129,H1
40916,15619,Westmoreland County,PA,42129,H1
40917,15617,Westmoreland County,PA,42129,H1
40918,15479,Westmoreland County,PA,42129,H1
40919,15601,Westmoreland County,PA,42129,H1
40920,15670,Westmoreland County,PA,42129,H1
40921,15679,Westmoreland County,PA,42129,H1
